rank	word	frequency
1578	entgegen	58
1579	entweder	58
1580	sogenannte	58
1581	solcher	58
1582	spielte	58
1583	verantwortlich	58
1584	wirkte	58
1585	zwanzig	58
1586	öffentlich	58
1587	Abschnitt	57
1588	Einleitung	57
1589	Formen	57
1590	Geist	57
1591	Haare	57
1592	Hamburg	57
1593	Handeln	57
1594	Jugendlichen	57
1595	Kamera	57
1596	Maria	57
1597	Moral	57
1598	Straßen	57
1599	Struktur	57
1600	Versuch	57
1601	Westen	57
1602	Zusammenarbeit	57
1603	amerikanischen	57
1604	dahin	57
1605	eigenes	57
1606	erzählte	57
1607	gefallen	57
1608	interessiert	57
1609	kaufen	57
1610	klassischen	57
1611	komme	57
1612	ließen	57
1613	reicht	57
1614	richtige	57
1615	unterscheiden	57
1616	weiteres	57
1617	Alltag	56
1618	Amt	56
1619	Anerkennung	56
1620	Ecke	56
1621	Erkenntnis	56
1622	Erziehung	56
1623	Glas	56
1624	Hals	56
1625	Händen	56
1626	Lena	56
1627	Modelle	56
1628	Papier	56
1629	Plan	56
1630	Region	56
1631	Rest	56
1632	Schutz	56
1633	Start	56
1634	Vertreter	56
1635	befindet	56
1636	davor	56
1637	ermöglicht	56
1638	geradezu	56
1639	geschaffen	56
1640	größere	56
1641	guter	56
1642	höhere	56
1643	irgendwo	56
1644	jener	56
1645	kurzen	56
1646	lebt	56
1647	schlafen	56
1648	schweren	56
1649	unmöglich	56
1650	wissenschaftlichen	56
1651	A	55
1652	Akteure	55
1653	Bereichen	55
1654	Bericht	55
1655	Erinnerung	55
1656	Faktoren	55
1657	Feld	55
1658	Gedanke	55
1659	I	55
1660	Kompetenzen	55
1661	Kreis	55
1662	London	55
1663	Lust	55
1664	Methode	55
1665	Mobilität	55
1666	Projekte	55
1667	Schritte	55
1668	The	55
1669	Volk	55
1670	Zeitraum	55
1671	angesichts	55
1672	berücksichtigt	55
1673	brauche	55
1674	durfte	55
1675	entspricht	55
1676	erfüllt	55
1677	ermöglichen	55
1678	folgende	55
1679	gestorben	55
1680	halb	55
1681	machten	55
1682	wichtigsten	55
1683	willst	55
1684	Bewusstsein	54
1685	Buddha	54
1686	Dauer	54
1687	Drei	54
1688	Existenz	54
1689	Folgenden	54
1690	Hat	54
1691	Jahrzehnte	54
1692	Kaffee	54
1693	Martin	54
1694	Mehrheit	54
1695	Situationen	54
1696	Strom	54
1697	Telefon	54
1698	Thomas	54
1699	Traum	54
1700	Täter	54
1701	Wand	54
1702	antwortete	54
1703	beinahe	54
1704	beziehungsweise	54
1705	definiert	54
1706	galt	54
1707	gesellschaftliche	54
1708	gewonnen	54
1709	gezogen	54
1710	liefert	54
1711	linken	54
1712	rasch	54
1713	starken	54
1714	vorliegenden	54
1715	weiterer	54
1716	weitgehend	54
1717	übernehmen	54
1718	Aufmerksamkeit	53
1719	Betreuung	53
1720	DNA	53
1721	ECM	53
1722	Fotos	53
1723	Fuß	53
1724	Geburtstag	53
1725	Italien	53
1726	Monat	53
1727	Rente	53
1728	Stimmen	53
1729	Voraussetzungen	53
1730	Weber	53
1731	andererseits	53
1732	blickte	53
1733	deutscher	53
1734	enthalten	53
1735	erfüllen	53
1736	glaubt	53
1737	hoffe	53
1738	innen	53
1739	keineswegs	53
1740	lebte	53
1741	mochte	53
1742	schob	53
1743	spüren	53
1744	unterschiedlich	53
1745	übrigens	53
1746	Bereits	52
1747	Bund	52
1748	Büro	52
1749	Chancen	52
1750	Dick	52
1751	Fähigkeit	52
1752	II	52
1753	Institutionen	52
1754	Integration	52
1755	Kapital	52
1756	Manche	52
1757	Mitglieder	52
1758	Mittelpunkt	52
1759	Nummer	52
1760	Rechte	52
1761	Schiff	52
1762	Schultern	52
1763	Stirn	52
1764	Verlust	52
1765	Zusammenfassung	52
1766	begleitet	52
1767	deinen	52
1768	dreißig	52
1769	entsprechenden	52
1770	entsteht	52
1771	fehlt	52
1772	frisch	52
1773	geraten	52
1774	geschlossen	52
1775	immerhin	52
1776	lachte	52
1777	müssten	52
1778	nötig	52
1779	offensichtlich	52
1780	persönlich	52
1781	praktisch	52
1782	saßen	52
1783	schneiden	52
1784	vermeiden	52
1785	warten	52
1786	weiße	52
1787	weißt	52
1788	zentralen	52
1789	*innen	51
1790	Aspekte	51
1791	Autor	51
1792	Buches	51
1793	Dadurch	51
1794	Debatte	51
1795	Deutsch	51
1796	Freude	51
1797	Grünen	51
1798	Haltung	51
1799	Kilometer	51
1800	Philosophie	51
1801	Roman	51
1802	Trotz	51
1803	Urlaub	51
1804	Weile	51
1805	Zahlen	51
1806	aktuelle	51
1807	bildet	51
1808	brauchte	51
1809	d.	51
1810	dringend	51
1811	einerseits	51
1812	einzigen	51
1813	gebe	51
1814	gelingt	51
1815	gestern	51
1816	hört	51
1817	jemanden	51
1818	lösen	51
1819	musst	51
1820	positive	51
1821	schauen	51
1822	schlug	51
1823	starke	51
1824	suchte	51
1825	versteht	51
1826	vollständig	51
1827	vorliegende	51
1828	zentrale	51
1829	Ausbildung	50
1830	Bayern	50
1831	Dienstleistungen	50
1832	Eigentlich	50
1833	Fahrzeug	50
1834	Gang	50
1835	Gleichzeitig	50
1836	Ihren	50
1837	Jugendliche	50
1838	Lucas	50
1839	Revolution	50
1840	Schloss	50
1841	Schlüssel	50
1842	Sehr	50
1843	Stattdessen	50
1844	Tiere	50
1845	Trotzdem	50
1846	Vorstand	50
1847	Vorteile	50
1848	Wähler	50
1849	Zuge	50
1850	arbeitet	50
1851	befinden	50
1852	dienen	50
1853	hinzu	50
1854	individuelle	50
1855	las	50
1856	sorgen	50
1857	treten	50
1858	unabhängig	50
1859	vorgestellt	50
1860	wählen	50
1861	Abstand	49
1862	Englisch	49
1863	Fernsehen	49
1864	Handy	49
1865	Hitze	49
1866	Interessen	49
1867	Ohren	49
1868	Otto	49
1869	Pause	49
1870	Präsidenten	49
1871	Rassismus	49
1872	Ray	49
1873	Salz	49
1874	Schulter	49
1875	Tee	49
1876	Zutaten	49
1877	allgemeinen	49
1878	ausreichend	49
1879	behandelt	49
1880	belegt	49
1881	betont	49
1882	dunklen	49
1883	einander	49
1884	entsprechende	49
1885	erheblich	49
1886	fühlt	49
1887	geschehen	49
1888	geschickt	49
1889	hart	49
1890	nahezu	49
1891	tot	49
1892	verbessern	49
1893	vorne	49
1894	wesentlichen	49
1895	weshalb	49
1896	zahlreichen	49
1897	öffentliche	49
1898	Annahme	48
1899	Bein	48
1900	Berns	48
1901	Beschreibung	48
1902	Bosch	48
1903	Emma	48
1904	Erkrankungen	48
1905	Experten	48
1906	Februar	48
1907	Hof	48
1908	Hund	48
1909	Häuser	48
1910	Journalisten	48
1911	Lösungen	48
1912	Piper	48
1913	See	48
1914	Stand	48
1915	Systems	48
1916	Ursachen	48
1917	Vielfalt	48
1918	Zunächst	48
1919	außen	48
1920	bisherigen	48
1921	erforderlich	48
1922	fertig	48
1923	gewisse	48
1924	internationalen	48
1925	leiden	48
1926	manchen	48
1927	mitten	48
1928	ruhig	48
1929	s.	48
1930	scheinen	48
1931	schließen	48
1932	schlägt	48
1933	schöne	48
1934	sowieso	48
1935	stammt	48
1936	umfasst	48
1937	unmittelbar	48
1938	wachsen	48
1939	Autoren	47
1940	Besonders	47
1941	Bitte	47
1942	Energien	47
1943	Ereignisse	47
1944	Ethik	47
1945	Frankfurt	47
1946	Gegenstand	47
1947	Herbst	47
1948	Inhalte	47
1949	Kern	47
1950	Lehre	47
1951	Mannes	47
1952	Nachricht	47
1953	Nutzen	47
1954	Sachsen	47
1955	Sorge	47
1956	Spitze	47
1957	Szene	47
1958	Theologie	47
1959	Twitter	47
1960	Unser	47
1961	Verlauf	47
1962	Wissenschaftler	47
1963	angenommen	47
1964	bemerkt	47
1965	betrachten	47
1966	bzw.	47
1967	erlaubt	47
1968	fördern	47
1969	gelegt	47
1970	halt	47
1971	konzentrieren	47
1972	kritisch	47
1973	nein	47
1974	neun	47
1975	offenen	47
1976	reichen	47
1977	starb	47
1978	vorsichtig	47
1979	weisen	47
1980	zufolge	47
1981	überwiegend	47
1982	Aktivitäten	46
1983	Bedürfnisse	46
1984	Brexit	46
1985	Christen	46
1986	Einschätzung	46
1987	Engagement	46
1988	Flüchtlinge	46
1989	Gebäude	46
1990	Gefühle	46
1991	Gelegenheit	46
1992	Gäste	46
1993	Investitionen	46
1994	Phänomen	46
1995	Sind	46
1996	Stigma	46
1997	Stimmung	46
1998	Therapie	46
1999	Wege	46
2000	Wilhelm	46
2001	allzu	46
2002	dicht	46
2003	erkannt	46
2004	gelesen	46
2005	gespielt	46
2006	gleiche	46
2007	griff	46
2008	hinweg	46
2009	komplett	46
2010	kurze	46
2011	künftig	46
2012	sahen	46
2013	schwarze	46
2014	selbstverständlich	46
2015	steigt	46
2016	stieß	46
2017	tritt	46
2018	verdient	46
2019	vieles	46
2020	wichtigen	46
2021	älter	46
2022	öffnen	46
